__label__Pos	باتشکر از نحوه ی برخورد و رسیدگی خیلی خوب کارشناس پرونده ام آقای سیدسجادکیایی و مسئولین محترم شعبه
__label__Neg	کارمندان بیشتری در هر بخش گذاشته شود.
__label__Neg	ناهماهنگی و عدم اطلاع رسانی صحیح و عدم برخورد صحیح و برخورد غیر مسئولانه. بجز آقای مصطفی شادرام بقیه کارمندان بسیار پرخاشگر
__label__Pos	عالی
__label__Pos	از شعبه ۱۹ کاملا رضایت دارم...باتشکر
__label__Pos	بتوان درنوبت دهی شعبه،بلافاصله شماره شعبه راواردکرد.
__label__Pos	با اجرای کار سیستمی میشه رفت و آمد در طبقات رو کاهش داد
__label__Pos	لطفاً به همین رویه ادامه دهید ۰ ممنون از پرسنل بیمه شعبه ۲۲
__label__Neg	شعبه بسیار شلوغ و بی در و پیکر و همه از سز باز می کنند
__label__Neg	والا به خدا نمیدونم چی بگم، اومدم از بیمه بیکاری استفاده کنم ولی اینقدر رفتار ها زننده بود که چند روز افسردگی گرفتم، واقعاً کلمه ای پیدا نمیکنم تا رفتار بعضی از پرسنل شعبه 22 رو باهاش توصیف بکنم، البته یکی دو نفر هم خوب بودن انصافا ولی بیشترشون واقعاً کار راه نمی ندازن
__label__Pos	هنگام انجام کار اذباب رجوع، با توجه به تعداد نفرات منتظر در صف، بهتر است کارکنان از تلفن شخصی خود استفاده نکنند‌. البته این اتفاق در یک نوبت رخ داد، در دفعات دیگر مراجعه چنین اتفاقی دیده نشد.
__label__Neg	نحوه برخورد پرسنل اصلا درست و در شان ارباب رجوع نیست.نحوه اطلاع رسانی هم بسیار ضعیفه
__label__Neg	اصلا پیامک ارسال نشد
__label__Neg	نوبت دهی که شماره اعلام مشود که مراجعین ندانند چه زمانی پشت باجه مراجعه نمایند باعث بی نظمی و اختلال می شود
__label__Pos	خانم نبی زاده با اقایانی که بسیار بسیار زحمت میکشیدند
__label__Neg	یعنی خاک بر سرتون با این سیستم نوبت دهیتون
__label__Pos	باجه ۳ نامنویسی واقعا ادم با ادب و خوبی هستن صمنا قسمت بازرسی اقای درویش هم همینطور
__label__Neg	افتضاح
__label__Pos	سیستم نوبت دهی انلاین خیلی خوب بود 👍🏼👍🏼
__label__Neg	خانم اربابی مزخرف
__label__Pos	واقعا خسته نباشن کا بااخلاق خوب ونیکو درخدمت به خلق وظفیفشون روانجام میدن.باتشکر.
__label__Pos	رفتار باجه طبقه ۱ باجه ۵ خیلی خوب بود منو سر ندوند وبامحبت رفتار کرد کارم وانجام داد خدا خیرش بده
__label__Neg	برخورد خیلی بد وعدم جواب دهی
__label__Neg	افتضاح فقط همین رو میتونم بگم
__label__Neg	متاسفم که نمیتوانم بابت بگم بابت زحماتی که پرسنل میکشند ممنونم دوست داشتم همچین جمله ای بگم اما متاسفانه در این شعبه نه احترام ها نگه داشته میشه نه پرسنل جوابدهی دقیقی دارن باید خودت حدس بزنی فلانی کیه یا دفترش کجاش مدام یه این اتاق و ان اتاق پاس داده بشی و در نهایت همه بگن چرا اینجا اومدی اونم واسه مقدار بسیار بسیار ناچیزی که اگه میدونستم اینهمه عذاب به خودم نمیدادم خانم منشی کنار ریاست که کنار خانم میر احمدی می نشینند هم بسیار بسیار بی ادب هستن و با بی احترامی کامل و پود خند از مردم پذیرایی میکنند واقعا متاسفم
__label__Pos	انتقاد از شعبه هجده بخش بیمه شدگان دارم که همیشه خیلی کند باجه یک و دو کار انجام می دهند
__label__Pos	عالییییییی
__label__Neg	مسخره است ،من دو روز نوبت اینترنتی گرفتم،هیچ کس در این شعبه اطلاعی از این ندارد،هرچند در و دیوار پر از اعلان و تبلیغ برای نوبت گیری اینترنتی است.خودتون هم خوب میدونید که نمی‌دونید مدیریت چیه
__label__Neg	برخورد بسیار زشت و ناپسند تمامی کارمندان با مراجعه کنندگان و نگاه از بالای کارمندان به ارباب رجوع.عدم پاسخگویی مناسب به سوالات مراجعه کننده و ...
__label__Pos	کاش میزان رضایتمندی ازنحوه پاسخگویی و عملکرد کارمندا هم با ذکر نام کارمند جهت استفاده های بعدی برای تصدی های کرسی خدمت درنرم افزار پیش بینی میشد
__label__Pos	 همگی پرسنل تامین اجتماعی خسته نباشند. باتشکر
__label__Pos	خیلی عالی
__label__Neg	واقعا مردم رو اذیت میکنند،برای تمدید کارت مهارت چندین روز باید علاف باشی وکاغذ بازی بیخود کنی
__label__Pos	تشکر
__label__Neg	صبح رفتم کارمو انجام ندادن گفتن باید اینترنتی وقت بگیری با اینکه شعبه خلوت بود بعد ١١.٤٠ وقت گرفتم همسرم مرخصی گرفت بچه دو ماهم رو تو ماشین پیش باباش گذاشتم رفتم میگن سیستم قطعه بشینین تا وصل بشه تا شاعت دو نشستم دیدم دارن ناهار میخورن میگم چی شد میگن نه تا دو روز دیگه سیستم قطعه یعنی اگر من نمیپرسیدم تا ساعت چهارم بیکار میشستن و نمیگفتن. تازه مثل کارگرا با آدم حرف میزنن بسیار بی ادبانه و طلبکار... حالا من چجوری دوبلره با یه بچه دو ماهه بیام😐
__label__Neg	اینجانب برای دریافت سابقه بیمه خود که به سایت سازمان تامین اجتماعی مراجعه مینمایم کمتر از ۵دقیقه تمام سوابق کاری خود را دریافت مینمایم اما بعد از نوبت دهی که به ۳۰ دقیقه به طول انجامید کارشناس مورد نظر بابت ارائه سوابق بیمه اینجانب را به یک هفته بعد موکول کردند.همچنین برای دریافت کمک هزینه ازدواج کارمند مربوطه اطلاعات ناکافی به اینجانب دادند.چطور باید برای گرفتن کمک هزینه ازدواج که سرجمع یک پایه حقوق میشود انقدر سختگیرانه و با بی میلی پاسخگو باشند.درصورتیکه با اینقدر بی حوصلگی کار انجام میدهند چطور میخواهند با نوبت دهی اینترنتی از میزان تردد ارباب رجوع بکاهند؟
__label__Pos	همه چیز عالی
__label__Neg	با سلام و خسته نباشید، متاسفانه نزدیک به ۵ بار برای کازی که در یک بار امکان حل شدنش بود مجبور شدم برم شعبه، واقعا عملکرد کارکنان و پاسخگویی بسیار ضعیف هست. هر دفعه حرفای دفعه پیش کاملا نقض میشه و مجبور هستیم چندین بار برای کارهای کوچک به شعبه برویم که این زمان و هزینه بر هست. متاسفانه این بار هم کارم انجام نشد و به دفعه بعد افتاد
__label__Neg	تمام مراحل کار سنتی و با کاغذ بازیست ، در حالی که تمام مراحل به دست کارمندان انجام میشو ؟! و ارباب رجوع نقشی جز حمل کننده نامه ها ندارد ، تمام این خدمات قابل ارایه در بستر شبکه کامپوتری و ارتباطات یکپارچه است بدون نیاز طی آنهمه پله و اتاق و طبقه که برای افراد مسن و معلول واقعا مشکل است
__label__Neg	برخورد کارشناس کانتر شماره هشت در شعبه بیست و نه بسیار نامناسب و زننده بود
__label__Pos	باجه سیستم اینترنتی جداگانه باشد تا تبلیغ شود سایرین نیز از این روش پیگیری کنند .
__label__Neg	باسلام دررابط گرفتن نوبت اینرنتی که کار خیلی خوبی است نظربه اینکه همه از این قانون پیروی کنند ولی درمورد بعضی از افراد قسمت درامد که برخورد انها خیلی خیلی ضعیف می باشدچهاز لحاظ برخورد وچه از لحاظ کاری را که باید انجام دهند می توان به یکی از این افراد اشاره کرد خانم زارع که طرزه برخورد وکارایشان خیلی بعد است لطفا تذکر بدهید ومی توان از این طریق از خانم کماکاتی وخانم انتخابی ودیگران سپاسگذاری کرد باتشکر
__label__Pos	با تشکر فراوان در صورت امکان از روشهایی برای مراجعه هر چه کمتر به شعبه استفاده نمایید
__label__Neg	رسیدگی و پذیرش مراجعان با تاخیرات فراوان انجام میشه. اصلا شماره نوبتهارو نمیخونن هرکی زودتر رفت دم باجه اون نفر اول به کارش رسیدگی میشه. برخورد کارکنان بد. با خودشون هم دعوا دارن
__label__Neg	سلام این سیستم جواب نمیدهد و فقط نارضایتی مردم را بیشتر وبیشتر میکند
__label__Pos	همکاران علاقه مند و مودب بسیار عالی
__label__Neg	چی بگم یکبار خودتان بصورت ناشناس مراجعه کنید!
__label__Pos	درود فراوان به شما عزیزان هم وطن
__label__Pos	مسول باجه چهار حضور نداشت،اما مسول باجه۶ با خشرویی تمام به امور رسیدگی فرمودند
__label__Neg	سلام در نوبت دهی اینترنتی اصلا گزینه ای به نام عینک، دندان مصنوعی و. . . . وجود ندارد و موقعی هم که گزینه پروتز واروتز را جهت انجام این نوع کارها انتخاب میکنیم خین
__label__Neg	برای دریافت بیمه بیکاری چهار ماه در تردد هستم
__label__Neg	با سلام مسئول نوبت دهی در پاسخگویی نویت را رعایت نمیکردند و در جواب اعتراض جواب سر بالا میدادند
__label__Neg	سیستم قطع بود رفتار ناشایست
__label__Neg	انتقادی نمیشه کرد چون مبنای کار شما در تامین احتماعی بر اساس انجام نشدن و به تعویق افتادن کارهاست; اینقدر افراد را پاس کاری میکنید تا خسته شده و عطایش را به لقایش ببخشند.و این از محاسن یک مملکت جهان چندمی است.
__label__Pos	از طریق نوبت دهی اینترنتی اقدام کردم و همه چیز در راس ساعت مقرر شده و بدون ذره ای معطلی انجام شد که باور کردنی نبود. با تشکر فراوان.
__label__Neg	لطفا زمانی نوبت دهی اینترنت کنید که توانشو داشته باشید برای شما همان زنبیل مناسب تر است .شمارو چه به تکنولوژی .با تکنولوژی شما ۱ ساعت بعد از نوبت دهی نوبتم شد بسیار متاسفم
__label__Neg	واقعاااا برای تامین اجتماعی متاسفم که همچین نیروهای بی مسئولیت و بی اخلاق و بی ادب را استخدام کرده
__label__Pos	شاد و پیروز باشید
__label__Pos	نحوه رسیدگی خیلی خوب بود
__label__Neg	اطاق اطلاعات قرار دهید تا مردم سردرگم نشوند
__label__Pos	نسبت به قبل پاسخ گویی خیلی بهتر شده با سپاس.
__label__Pos	سامانه پرداخت بدهی انلاین شود
__label__Pos	تشکر وخسته نباشید
__label__Neg	همه چی افتضاح
__label__Pos	تشکر از همه کارکنان شعبه دهدشت پیروز و سر بلند
__label__Pos	با تشکر فراوان از کلیه کارکنان شعبه 5 تهران بویژه آقایان نوروزی و کیایی
__label__Neg	بسیار بد خیلی بد. پرسنل مراجعه کننده را سرگردان می کنند و خوب راهنمایی نمی کنند
__label__Pos	باتوجه به ازدحام جمعیت در شعبه ها ومراجعات مکرر افراد پیشنهاد میشود میز خدمت در هرواحد گنجانده شود تا مراجعین بتواند با راهنمایی آنها مسیر درستی را بپیمایند تا باعث اتلاف وقت متصدی باجه و مراجعین نشود اباتشکر
__label__Pos	آرزوی موفقیت برای همه دارم
__label__Neg	خیلی خیلی بد و افتضاح بود
__label__Pos	عالی
__label__Neg	عدم‌ پاسخگویی‌‌خوب‌وشفاف‌نبودن‌عملکرد‌مسعولین
__label__Pos	به نظر من ایده خیلی خوبی بوده برای انجام کارهای بیمه و بای مراجعه کنندگان هم خوب شده
__label__Pos	همه چی عالیه مرسی از زحماتتون‌
__label__Neg	لطفا لطفا لطفا لطفا در مورد نحوه برخورد پرنسل با ارباب و رجوع جلسات متعدد بزارید و یاداوری کنید که باید با ارباب رجوع چه جوری برخورد کنن
__label__Neg	خوردن صبحانه برای پرسنل واجب تر از انجام کار ارباب رجوع می باشد
__label__Pos	همه چی عالی و خوب مرسی از همه شما
__label__Pos	بسیار عالی بود همه چبز مخصوصا برخورد و راهنمایی سرکار خانم بهزادی
__label__Neg	نوبت دهی افتضاح انلاین. مگر سیستم شماره دهی دستگاه چه اشکالی داشت؟!! مردم رو سر ما گذاشتید
__label__Neg	لطفا برای وقت و شخصیت ما ارزش قائل شوید. لطفا به پرسنل خود یادآوری کنید که با ارباب رجوع برخورد خوب داشته باشند و حداقل موقع جواب دادن سر مبارک رو بالا بیارن. خدمات بیمه تامین اجتماعی رایگان نیست که با منت برای ما انجام دهید! هر ماه از حقوق ما بابت بیمه کسر میشود و اگر واریزی بیمه ما کارمندان و کارگران نبود، شرکت بیمه تامین اجتماعی هم نبود.
__label__Pos	ای کاش امکانش میبود که از طریق موبایل یا اینترنت به بیمه شدگان خبر میدادند که نوبت دهی اینترنتی شده.من دوبار مراجعه کردم تا متوجه شدم.ولی با تمام این وجود همه چی عالی بود.از زحمات آن سازمان محترم نهایت تشکر را دارم.
__label__Neg	با سلام بنده وقت گرفتم برای ثبت نام و با خیال راحت از کرج اومدم تا خیابان هویزه که کارم انجام بشه وقتی رسیدم مسئول باجه گفت سیستم قطع شده انشاالله فردا بنده با کلی گرفتاری از کار و زندگیم زدم تا کارم انجام بشه ولی متاسفانه هیچ کار مثبتی صورت نگرفت.واقعا خسته نباشید که این همه به فکر مردم هستین
